,blockNumber,timestamp,transactionHash,from,to,fromIsContract,toIsContract,callType,callingFunction,value,isError
0,5702662,1527684606,0xa165463a2230db39063248454e56758a5e19079f0f16135a7a656298a70fe160,0x06b97e4bb433b87c36a0d8907342549b5cd890cd,0x0afc3711b354136a569edeeea3c6a51e1725013e,0,0,call,0x,0.12578329876670233,None
1,5703253,1527693458,0xa7ed0109c9ed067f9a65d732751b3ad45d9e661a6c0c2dadd037ad5d609056ee,0x9d3cf2cfe866a96334312c9d25b57fa645dd240f,0x0afc3711b354136a569edeeea3c6a51e1725013e,0,0,call,0x,0.044414127743875,None
2,5706126,1527737280,0x2a17e5bcce7759237b9cca9bbfb0e0d838165d5ad478ca5c2049b161c8beebae,0x0afc3711b354136a569edeeea3c6a51e1725013e,0x283c4a5659e1c5c3e81f16fae5abb1c999ce4344,0,0,call,0x,0.006,None
3,5742229,1528290616,0xaaf2e2680882e4cd3265f5806a552984e4c2afe8ddb5ee5fd16fa00fe301c66d,0xfca9b83e0313286489085830da3aa6d641973979,0x0afc3711b354136a569edeeea3c6a51e1725013e,0,0,call,0x,0.02433636,None
4,5742277,1528291321,0x95f85c11a6ed7c1521eab26b2ce43de8c4ccaa48f7b83fa1121b2ab1bd0c5068,0x686d04bd6727b3086da895497d288d73653ff503,0x0afc3711b354136a569edeeea3c6a51e1725013e,0,0,call,0x,0.013006532809983477,None
5,5778510,1528845370,0x13b22d3f1379aa9ee536ee79b2b6f14a9e919c47384a30cbb6bb79c06569f3ac,0x0afc3711b354136a569edeeea3c6a51e1725013e,0x3d4c51c1bc7a2336cfb2215e66136b2d71b71d6c,0,0,call,0x,0.02,None
6,5778764,1528849402,0x44297cd62a50de570c92566787e056237a4c48d17791850df9d9c7eb1ca1c75e,0x16ba48d2cb60d1ce0595b94a0c628834b48e21ed,0x0afc3711b354136a569edeeea3c6a51e1725013e,0,0,call,0x,0.595310504,None
7,5781577,1528892141,0xb8ce4b692fd698445deb618557a0ce342dd1be2ab0b6e00d1a370102a69ad81e,0x380466361298851a2e0fe476fd31071a00ddff4f,0x0afc3711b354136a569edeeea3c6a51e1725013e,0,0,call,0x,26.0,None
8,5781648,1528893146,0xb8eced25c14dcd3c9c4bacfee2a08a082adc5388544616ab046f6b183a160762,0x380466361298851a2e0fe476fd31071a00ddff4f,0x0afc3711b354136a569edeeea3c6a51e1725013e,0,0,call,0x,0.59,None
9,5804898,1529238026,0x7ca6eb5e34f57ce28fedb0000cb939fd0840238c7699c0af1eb1d4e9ffc5ef68,0xbc9a2646984af8635b760db555152777dc6378c2,0x0afc3711b354136a569edeeea3c6a51e1725013e,0,0,call,0x,3.56,None
10,5807300,1529273506,0x74a08b40d15852032f6eab8004dddbf23813d75d936750fd790bf711536298c1,0x6648e07599dddb2274d0cb0f79b62536678291a1,0x0afc3711b354136a569edeeea3c6a51e1725013e,0,0,call,0x,0.175,None
11,5950490,1531395097,0x689a0af9348667b9199d85b11a621427148b4448a378d0963ca9b786daaebf78,0x0976396dec017468c8d9f32dc4f7f54ea71bc5f6,0x0afc3711b354136a569edeeea3c6a51e1725013e,0,0,call,0x,0.04715470387777063,None
12,5950510,1531395420,0xf5f4802e547d8ce7d65ea1ad5580fc00001856ad4c0bec917440e3d2f9cc48de,0x1e8080b00e3c7bea52aacbcc10b6092a1ed6f311,0x0afc3711b354136a569edeeea3c6a51e1725013e,0,0,call,0x,0.04754432785104922,None
13,5950521,1531395554,0x9b1975c8fcd1de162c2b52be8a0b63a81520552136ace1523b1444a3127d2019,0x7fcf8bdc5a5ad0b661802c1571a395e2cf3cd389,0x0afc3711b354136a569edeeea3c6a51e1725013e,0,0,call,0x,0.047544633250458,None
14,5950529,1531395644,0x3d00e81c20c1eca179f0ac197aa658b5c786714335315747832a497d31d3c74b,0xf29dc64c613862d2b59c752cd7358e4a42a644cb,0x0afc3711b354136a569edeeea3c6a51e1725013e,0,0,call,0x,0.04754466736439687,None
15,6059282,1532983723,0x5ce8f050c5f35bce939755f340981402f1a461e20bbf4bd56b86d1744ff99bd1,0x8b9310e47cd2d4aad77735a3218d9420cb152709,0x0afc3711b354136a569edeeea3c6a51e1725013e,0,0,call,0x00,23.669041060653328,None
16,6063174,1533041159,0xff55ea3d0d21a1d1d62d50dc681cc60ae6b68d624b5e706254a74a048a05e324,0x0afc3711b354136a569edeeea3c6a51e1725013e,0x7bee7f57f2058c37e857768928be834cca0c079b,0,0,call,0x,1.0,None
17,6063234,1533041983,0xee8e1d78283f7e54cc34680843ddf8f0a5122a8f9499b887ccb9bd6b5e9ea2e1,0x0afc3711b354136a569edeeea3c6a51e1725013e,0x8acbb222b54ebd816940117b68a2b2df1f744601,0,0,call,0x00,30.0,None
18,6063382,1533044060,0x3fc4c69625b18fe1cbfbc7847d70b74d88e3e05da007128cda8b2f364a5c1a61,0x0afc3711b354136a569edeeea3c6a51e1725013e,0xaf1dce3f3a1288c73d634999944a89aab3d13113,0,0,call,0x00,17.0,None
19,6065220,1533070770,0x96a082eabd033ab271806e55f02b73030d190df2f5419d4a4b7cd705e1b36ebd,0x0afc3711b354136a569edeeea3c6a51e1725013e,0xe0e1df65a64c5ae18b86463e30e96d1a657e42c4,0,0,call,0x,7.735049356278094,None
