,blockNumber,timestamp,transactionHash,from,to,fromIsContract,toIsContract,callType,callingFunction,value,isError
0,5963985,1531588971,0x1ccf1c4fe773e8586a52361527f40286ac38c247f0fd5ec80a907211daaa6524,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,0x1cbc864ea74e0f23f103df8623ba56a01b1eda59,0,0,call,0x,0.98,None
1,5969804,1531672547,0x67b8144678eb5f291de798635eb099417da293cafcfc01bb91a035a944a6bbc9,0x167a9333bf582556f35bd4d16a7e80e191aa6476,0x1cbc864ea74e0f23f103df8623ba56a01b1eda59,0,0,call,0x,10.94670552,None
2,5971059,1531690769,0x7476eb5d7314f1dc1e959a061f732b0b2b5674e4dd3f8faea345e98366e241be,0x9ffd9df4d04991ca1eb6109dba93bf80e1efd7ed,0x1cbc864ea74e0f23f103df8623ba56a01b1eda59,0,0,call,0x,0.5,None
3,5973466,1531725532,0x4530a80f0c4f37204e8a1356c2749010b2a20bc92b02d257b7b31783aec181f0,0xe89943ec20d856f064a87349a00ef6ab00aed042,0x1cbc864ea74e0f23f103df8623ba56a01b1eda59,0,0,call,0x,1.2,None
4,5973535,1531726525,0x4a593017cf98a977b364cd3c58d36324d9d60a06de7356a4490a0a4859141c38,0xd551234ae421e3bcba99a0da6d736074f22192ff,0x1cbc864ea74e0f23f103df8623ba56a01b1eda59,0,0,call,0x,0.81455841,None
5,5974629,1531743152,0x18b41f28686852757ec8b5e87b012eedf5f007634e10dd6a5eddaa61e8a23b64,0xad4f558fc005349135a55b2f6dab60174626b92f,0x1cbc864ea74e0f23f103df8623ba56a01b1eda59,0,0,call,0x,0.02,None
6,5978530,1531800392,0x3148f91b9ab8108d0e4ae3e18454b47183eb1b9e4128203b4bc64c009a5a9c27,0xc322813f03ff7399e84bb8092b43ad6c1bbf2ec3,0x1cbc864ea74e0f23f103df8623ba56a01b1eda59,0,0,call,0x,0.5,None
7,5981402,1531843239,0xb45f452d54f24f0901916e9fbfa9105fedab2c8c13fe3d2dcc47e383720a737c,0xb9ee1e551f538a464e8f8c41e9904498505b49b0,0x1cbc864ea74e0f23f103df8623ba56a01b1eda59,0,0,call,0x,0.72107135,None
8,5981521,1531845113,0xa3a67e6ea03ae20bf77f84ecd289cdc2753939d493852c813c8ba6e64956f713,0xe6c76bb82397d4e5ef0ebf58133dcbef5b1d70c5,0x1cbc864ea74e0f23f103df8623ba56a01b1eda59,0,0,call,0x,0.01489061,None
9,5982701,1531862171,0x1203909edf53d7ecb598e0683a12833aeede3af6cbffcc37d18ef5ae7180364f,0xf2a93b9d03e7adb2979aa90705a70841f474022c,0x1cbc864ea74e0f23f103df8623ba56a01b1eda59,0,0,call,0x,0.0019973,None
10,5984283,1531886099,0xf4be6d1c4fe0abcfa62afb785c355f072254ad2db382252bc7ce0c5e28a90273,0x4f04fdde1c627153c563780b608e6f984ae956d0,0x1cbc864ea74e0f23f103df8623ba56a01b1eda59,0,0,call,0x,1.9495272397777776,None
11,5985750,1531907863,0x41c7ed5162de208c699f88327d218d0a4fe0fcbb6274633871d5a9f16c4b8de4,0x564286362092d8e7936f0549571a803b203aaced,0x1cbc864ea74e0f23f103df8623ba56a01b1eda59,0,0,call,0x,0.52259061,None
12,5986758,1531922858,0x3bc033a04c6aee8c164b8295796cec1146e55f71b748dd296298fcd6c07dc9be,0x564286362092d8e7936f0549571a803b203aaced,0x1cbc864ea74e0f23f103df8623ba56a01b1eda59,0,0,call,0x,0.8,None
