,blockNumber,timestamp,transactionHash,from,to,fromIsContract,toIsContract,callType,callingFunction,value,isError
0,2162060,1472486425,0x48feb11e277607936b373207759da02589156d8a431399b90b1cc0dc9a3dcbe7,0x006a7f602cbd4db18ab492e56051d182ed8e9101,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0,0,call,0x,3.999559,None
1,2174536,1472665073,0x24269b9ba8c2e418750b35e258c25890ded6f03c790584fba2bfa8710b075c71,0x94dafd30e0a041a24a47aad32aeb64b3b5ee4834,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0,0,call,0x,9.999137999999991,None
2,2174536,1472665073,0x61506a0703e27b8c076f3933282193421b84bb69a564e7a2212a445701e3f1f0,0xad8eb2545ae292595384b2e273d59038f45679e9,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0,0,call,0x,67.74737900000001,None
3,2174554,1472665445,0xcffe228d78613f22be478f5906ee1acd664f04cf241c3cf5f9f0620488e237e3,0x24f21c22f0e641e2371f04a7bb8d713f89f53550,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0,0,call,0x,13.23211245,None
4,2204800,1473098896,0x8fdbb89746a79c92aa644ada0a19faa2f63304c0780e156c08e7387ca8634b62,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0,0,call,0x,108.2774074,None
5,2228682,1473440267,0xc5f12a6838cb696c8ce53f9ce00e905d6ccde2736083c92764e1ce4c4d438a60,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0,0,call,0x,9.44370576,None
6,2373214,1475508305,0x4b1e75a8daa13d934b33fe8226d067bd8c5f55d6f5ddd1ffe30332344c71299f,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0,0,call,0x,403.00254316,None
7,2444523,1476530929,0x93b900095dad5b4ebd67bfd83044652b7e27bdf84c1c5e618b49fbde2e80f9f2,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0,0,call,0x,1140.22021504,None
8,2469661,1476894466,0x8aa0abb1ac589e59d1478c41cfad9ac24af8d24365cc4d016ba124f543b0025d,0x5755c5154275af695851a945ac1d232dcb69f216,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0,0,call,0x,244.999559,None
9,2543616,1477953778,0x9d81d26ddb66bcc77505383c45695b7434ce2ff02726f787a3f3ff46130b92a9,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0x0f141e64e20cfed80e6d098746f437234b76df46,0,0,call,0x,1000.0,None
10,2546214,1477992241,0x0af4ae956f629b53a61773abd7f779e1a6f50fe3fb5c56b910446ad9e2759032,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0x0f141e64e20cfed80e6d098746f437234b76df46,0,0,call,0x,1000.0,None
11,2663376,1479666064,0xff566f51a0666db51ee535f84df4291755a0ff5edfc4aa9219fc4d42d7ab4b2a,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0,0,call,0x,1995.56818867,None
12,2747004,1480867412,0x892b7e923c81fb6b2453dea5589d96391b7ab7699357817f2bdb81c282393a3b,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0x0f141e64e20cfed80e6d098746f437234b76df46,0,0,call,0x,1995.0,None
13,2965824,1483988441,0xa020557bd3656078aae6677b710bfb9664f9e537ed599989461ad38775fa759f,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0,0,call,0x,1701.85124015,None
14,3146853,1486575530,0x9044ecd85b7709ece6ab80b158ced210361e8c04d056aecf1c2647bdfec28999,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0x0f141e64e20cfed80e6d098746f437234b76df46,0,0,call,0x,305.0,None
15,3146911,1486576357,0x71e4f39c1400b1bd7a533f815b799a8dc122971d292c7f73db88bda23a34a355,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0x0f141e64e20cfed80e6d098746f437234b76df46,0,0,call,0x,97.0,None
16,3285090,1488554874,0x6bbc2470c3b107e82300af012c192cfee2f117043d13d6d1a1275c42fe4c1a94,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0,0,call,0x,160.47678907,None
17,3415702,1490441615,0xa609a9b3c817083388d992abcb11383576a268b48eb5e6e32eee1e4f8700aa07,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0,0,call,0x,499.99,None
18,3441040,1490809272,0x202e07d77c2e2bc82d51e43047114b1b6a2653ff6d1f054f2a5496b960a49fcb,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0,0,call,0x,42.67857987,None
19,3586812,1492956923,0xf24fb3af4661ec64bd2569b8769bdb38f564129e9cca9399ff01314016942397,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0x1c6e0577116dc251cc71c160e121edc1d18a147b,0,0,call,0x,1.0,None
20,3614232,1493369494,0x01f409f94eb85e53c7c5917ddc15644d4344fb238fd16e743733e46ca50cefe8,0xd6796023db8d61d1bc695869fcbeaea742042051,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0,0,call,0x,0.14646816,None
21,4682069,1512513599,0x5755a8409cc5ca843f3c102c16c8378d81a5f831db16d9629c8d3722fe33cb3c,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0x0b2ea17d842300d2082b0a239d19db595a5bb658,0,0,call,0x,3.0,None
22,4902156,1515856401,0xe83dcd5715be7c8dbd23517f96f0b0a6f7e2e7d2a29b6c16e77fa4c844bd88c0,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0xa805076302fb2ac4a37bb3b04f4c02886a390e48,0,0,call,0x,50.0,None
23,4924716,1516209774,0xf5270236f8d055d6b7a466d8ebc360addc2667b90dfc163d8c1c04da30e0fb0f,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0xa805076302fb2ac4a37bb3b04f4c02886a390e48,0,0,call,0x,50.0,None
24,4983541,1517079558,0x2669c7d92663eb2073e2bed2626da0040ca91949c0395e91ea499d24922bbf0a,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0xa805076302fb2ac4a37bb3b04f4c02886a390e48,0,0,call,0x,50.0,None
25,4983542,1517079565,0x6b384ae3b0d6ed62cf07efabdb022f4b5ada87296045504c89a560ae3554d224,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0xa805076302fb2ac4a37bb3b04f4c02886a390e48,0,0,call,0x,50.0,None
26,5155306,1519584782,0x05783dc8f3d6e2d0764fb9295e9c1779727c87093b3106245ca6a9f19abe3e33,0xe39d2c13f869075a54d9ce7799482385d66ed8fb,0xa805076302fb2ac4a37bb3b04f4c02886a390e48,0,0,call,0x,50.0,None
