blockNumber,timestamp,transactionHash,from,to,fromIsContract,toIsContract,callType,callingFunction,value,isError
3800428,1496269687,0xec24fe72ab8e8fd3586dd8d315061db6a8023fc05784fe198c7889512419ae70,0x9c340c6e4bda0794d37fe0c7a81d62463c9c1f72,0x9cfd035bf4afefb002c484a2c126fa4677fc73f4,0,0,call,0x,1.0,None
3831815,1496791422,0x9094b1c3ca8cc85f8216c522508bc6cd7ceb77714d40454c279216af18cf4175,0xd9fded34aad5b3cf82bf49c2b1a0948e4fe39618,0x9cfd035bf4afefb002c484a2c126fa4677fc73f4,0,0,call,0x,0.5,None
3862489,1497296613,0xd9e45b69713382f35f88e379adc02fc61d3596577d0202a80fa96674af179014,0xd24400ae8bfebb18ca49be86258a3c749cf46853,0x9cfd035bf4afefb002c484a2c126fa4677fc73f4,0,0,call,0x,1041.3981609999996,None
4756655,1513635830,0xc660b30daf2f2638e3efe40cbda16812f39c7c1c1eddb3b1143120469cca0e5b,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x9cfd035bf4afefb002c484a2c126fa4677fc73f4,0,0,call,0x,141.47283000000004,None
4801959,1514312095,0x7fa57bdcc9442b832cbe6a97c1b67f22eba242902c3e171a0a6d699ac313f877,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x9cfd035bf4afefb002c484a2c126fa4677fc73f4,0,0,call,0x,140.27094,None
3831795,1496791063,0x502ecf39e03a391fbd7dca11aa4df1296a5e4f0b85e4096790a1a049cd7f8e43,0xaccc1d5e712d1b09c59db53f73c761d8eef0a903,0x9cfd035bf4afefb002c484a2c126fa4677fc73f4,0,0,call,0x,377.0,None
