blockNumber,timestamp,transactionHash,from,to,fromIsContract,toIsContract,callType,callingFunction,value,isError
7501674,1554380638,0xcccbc7f9681d190a19a0351db4acc02bb3c633c3dcddd6e5ddf5c55c374d7070,0xb99eb8e2a7bcb00668281de259b0565f76efaec5,0xd580b718f000f0569770019d4188ddb0901b047d,0,0,call,0x,200.0,None
7317718,1551901302,0x18fea5f35daf9b468bf7af80a8b17ac5d25c23f2d366cc9c11b90be2ceedfe9f,0x5e2b2b278445aaa649a6b734b0945bd9177f4f03,0x68b78f1a01a8b9d111ea3d0907713fa75af14911,0,0,call,0x,2.7,None
8482113,1567579617,0x77de2623e2d4c1eee6007f8600a1eaae03632ebc1b348f12b067ab5148f524e2,0xb99eb8e2a7bcb00668281de259b0565f76efaec5,0x68b78f1a01a8b9d111ea3d0907713fa75af14911,0,0,call,0x,14.660709299078471,None
8884429,1573051442,0x1765876ea25ebfa4717d099b8c5cb6705fd8f1ffd40a5a026b5c65665292b8af,0xd19b86369f0da8692774773e84d5a01394c02cf7,0x68b78f1a01a8b9d111ea3d0907713fa75af14911,0,0,call,0x,6.561679790026248,None
9115915,1576505915,0x578fe409e2a5444f72440daf15e218aceac247e0fd93c3c5c22a6982af0787a2,0xd19b86369f0da8692774773e84d5a01394c02cf7,0x68b78f1a01a8b9d111ea3d0907713fa75af14911,0,0,call,0x,18.85794853718717,None
5869160,1530190384,0x0da2021846eb28dc1f232b15ce8e0fbe3190df1c1f946738a359c7c3a7531ff8,0xaa5067b3bb1b8844cb666d6249d0f284b88d1b24,0xb99eb8e2a7bcb00668281de259b0565f76efaec5,0,0,call,0x,362.56,None
5879184,1530339701,0x687844295f9a23f00e08251c006ba3597ae521b3903de5d462bfe618b7dde35a,0xaa5067b3bb1b8844cb666d6249d0f284b88d1b24,0xb99eb8e2a7bcb00668281de259b0565f76efaec5,0,0,call,0x,214.0,None
6487768,1539158543,0xa1613e91daab1662bce920c001b8b5148e84fbccac394cec7adabeb03bff7a99,0x5e2b2b278445aaa649a6b734b0945bd9177f4f03,0xaa5067b3bb1b8844cb666d6249d0f284b88d1b24,0,0,call,0x,42.0,None
6524076,1539668921,0x766313c4cac10abea82e43c75f218506d535fcf4d753ea2b9c93b5a33e4c5fe5,0xaa5067b3bb1b8844cb666d6249d0f284b88d1b24,0xb99eb8e2a7bcb00668281de259b0565f76efaec5,0,0,call,0x,214.0,None
8426286,1566828448,0xcb0f13f6a299e4e71504fcf1bbc0e59f8d41d7b275bbcb5ba1079955cff72527,0x5e2b2b278445aaa649a6b734b0945bd9177f4f03,0xdc60a46c4d295e289650643676f6f33bf066c84a,0,0,call,0x,120.0,None
8543508,1568408255,0x5ea9cd83112058a4a43a909b66e5a02a0bc1552d57912867d6e68b98358fbe2b,0x5e2b2b278445aaa649a6b734b0945bd9177f4f03,0xdc60a46c4d295e289650643676f6f33bf066c84a,0,0,call,0x,100.0,None
8677244,1570213169,0x0b883a80d41a212f1b96d99049d8a9a104e080fea96fc590c42cc9191f9d3716,0x5e2b2b278445aaa649a6b734b0945bd9177f4f03,0xdc60a46c4d295e289650643676f6f33bf066c84a,0,0,call,0x,120.0,None
8715235,1570726412,0xfaf05191cf9ed64d3a53d83bbd3c975be7c4a710bd08b6ac66c88803baf70cb7,0x5e2b2b278445aaa649a6b734b0945bd9177f4f03,0xb99eb8e2a7bcb00668281de259b0565f76efaec5,0,0,call,0x,200.0,None
8715263,1570726801,0xec9097535ce79ae4662eef6ada94fa62f88226a5a5680475a8db0e261ba1c478,0x5e2b2b278445aaa649a6b734b0945bd9177f4f03,0xdc60a46c4d295e289650643676f6f33bf066c84a,0,0,call,0x,200.0,None
8729980,1570927062,0x730e9b87136c7492cbe8f097f84c33642019ecf0a9b4ca38c03f41fe5764f117,0x5e2b2b278445aaa649a6b734b0945bd9177f4f03,0xdc60a46c4d295e289650643676f6f33bf066c84a,0,0,call,0x,160.0,None
8033857,1561555601,0x3c284ca08e7d1a51bb4a6729508bde5532d95ce27950028488913e767dbc0688,0xb99eb8e2a7bcb00668281de259b0565f76efaec5,0xdc60a46c4d295e289650643676f6f33bf066c84a,0,0,call,0x,100.0,None
8033859,1561555614,0x7b8cc62891de98119674a8a5b483ebe9ac156e83dc0fd2922c287f98467d98a9,0xb99eb8e2a7bcb00668281de259b0565f76efaec5,0xdc60a46c4d295e289650643676f6f33bf066c84a,0,0,call,0x,50.0,None
8035658,1561580207,0x859517f9397473ef5ecd5449ec4f8bcef75416bc9babeb29ed1bd30a2ca2c24a,0xb99eb8e2a7bcb00668281de259b0565f76efaec5,0xdc60a46c4d295e289650643676f6f33bf066c84a,0,0,call,0x,100.0,None
8821487,1572178311,0x653421e57132c0284c93243bc54474dd7f5ba6237bd7bc0c64928bce7f3631a9,0xb99eb8e2a7bcb00668281de259b0565f76efaec5,0xd19b86369f0da8692774773e84d5a01394c02cf7,0,0,call,0x,248.531147055444,None
8820672,1572166840,0x0c500d964cb9a56b92bc7f627a047046d06a0d072e0d345fed4db5458bc33ffe,0xb99eb8e2a7bcb00668281de259b0565f76efaec5,0xc4ba7a0de5c6a5f7841986222212567a7b1f592b,0,0,call,0x,120.0,None
7904170,1559804420,0x288a31ad654d69efe4523e6737f5645946eb3b80bb8fc6ee3ae18ba11eb6a9c5,0xb99eb8e2a7bcb00668281de259b0565f76efaec5,0x263b2b56297ef9a2aac81f02097467bea6ac8044,0,0,call,0x,100.0,None
