blockNumber,timestamp,transactionHash,from,to,fromIsContract,toIsContract,callType,callingFunction,value,isError
6746339,1542814263,0x69a03db2940b4e6610658856db056fddfbc20a1204c82ab80bcdbeb1e73e0f23,0x0a0fed0ff3495fe93749cde2b692b7e217dc739c,0x6fe1b3ce9a7d0429fadf8a7bcd37f336ca7c0978,0,0,call,0x,158494.07299690373,None
7584849,1555497938,0xc019ad1dda5f79ae6e48efc4b8527b0dcd1e9e3a1715cf2c44a43b72754921b1,0xefbbb2fa168afa45e4e1320be543f1aec876cb53,0x6fe1b3ce9a7d0429fadf8a7bcd37f336ca7c0978,0,0,call,0x,10000.0,None
7587285,1555530731,0xe8071998d55c5e3f61541498d077e9bcc42d519d81d2cd5bbbefa4baa523acfa,0xefbbb2fa168afa45e4e1320be543f1aec876cb53,0x6fe1b3ce9a7d0429fadf8a7bcd37f336ca7c0978,0,0,call,0x,14000.0,None
7702446,1557080097,0x62496c7afbf0253a7c8549fd2fc624d85b136a4ce2731932cd717eb27893b34f,0xefbbb2fa168afa45e4e1320be543f1aec876cb53,0x6fe1b3ce9a7d0429fadf8a7bcd37f336ca7c0978,0,0,call,0x,5999.999204100001,None
7009527,1546614627,0xd6651fc87500356e68870c8d47de2a68e15b5459fc4cdf9d17e0e3a3f36164ce,0x0a0fed0ff3495fe93749cde2b692b7e217dc739c,0xefbbb2fa168afa45e4e1320be543f1aec876cb53,0,0,call,0x,0.1,None
7009595,1546615801,0xc7cbb4d510314c559cfdb24a26e63ee1a4371648f8ba98a0d595075942f8e738,0x0a0fed0ff3495fe93749cde2b692b7e217dc739c,0xefbbb2fa168afa45e4e1320be543f1aec876cb53,0,0,call,0x,29999.899559,None
