blockNumber,timestamp,transactionHash,from,to,fromIsContract,toIsContract,callType,callingFunction,value,isError
6368426,1537474177,0x4b6304c06b017ccea58ab7fe6151c8730c3411e9409b76442c9ac04f14bbe2ec,0x416299aade6443e6f6e8ab67126e65a7f606eef5,0xd522663a8a4dfe76a0bf1e608fc3b7aa2b9ccfde,0,0,call,0x,2.0,None
5629422,1526563206,0xe6c8df5af9febac0bfbec24afd0d8bc0201ed9207f3e12e94325af7c6bad971d,0xf4fe2a80bd008beae25e6cc701aef2facb9b09f3,0xd522663a8a4dfe76a0bf1e608fc3b7aa2b9ccfde,0,0,call,0x,0.007117023,None
5629451,1526563589,0x4156f9ac18a1885e6afce82001cba6b9b7eba1929a384505ab9d8d4e611b469c,0xd522663a8a4dfe76a0bf1e608fc3b7aa2b9ccfde,0xf4fe2a80bd008beae25e6cc701aef2facb9b09f3,0,0,call,0x,0.006256023,None
5510726,1524770416,0xe2a0d0530bd2913d9c0f0f276b0ebbc729eab539c32b99e0d0e071d33df094a6,0xd551234ae421e3bcba99a0da6d736074f22192ff,0xbb1663c798d0aeec5b5195e28a613a4f0bab9ddc,0,0,call,0x,16.99,None
5654115,1526940535,0xda939286babc9a10ace32de5d7cfff6b90f25a7f5ef26f26800d36d2e723f5a2,0xd522663a8a4dfe76a0bf1e608fc3b7aa2b9ccfde,0xbb1663c798d0aeec5b5195e28a613a4f0bab9ddc,0,0,call,0x,1.9,None
5654081,1526939912,0x65e6f968a25147988e71a7843ca1797bd965a74b95f5ad6ccce51e3ff3b75bdb,0xd522663a8a4dfe76a0bf1e608fc3b7aa2b9ccfde,0xd8df3a92564b1291d3ca5fcb1fd643cb32d0a054,0,0,call,0x,0.1,None
5654146,1526940947,0x718c95bb7e9f90c76ccc4195b54a68029ff5190262dc3c04058293aab892789b,0xd522663a8a4dfe76a0bf1e608fc3b7aa2b9ccfde,0xd8df3a92564b1291d3ca5fcb1fd643cb32d0a054,0,0,call,0x,3.49265388,None
6842668,1544186921,0x356896173c5bae1374c7e73a22c3e39c92be13762409fd1a784c8ec5cf3531de,0xd522663a8a4dfe76a0bf1e608fc3b7aa2b9ccfde,0xc3f52d2283e610534ce54110a6f97dbdef2a5999,0,0,call,0x,1.999139,None
5637121,1526680877,0x0e663e0b7f06d8ba8d233070ead092cc584c5a9e520d8b537ed9efc6657bd809,0xd551234ae421e3bcba99a0da6d736074f22192ff,0xd522663a8a4dfe76a0bf1e608fc3b7aa2b9ccfde,0,0,call,0x,5.49523688,None
