blockNumber,timestamp,transactionHash,from,to,fromIsContract,toIsContract,callType,callingFunction,value,isError
6298283,1536470404,0x0b04dad3311ba992b371a304097e6ff43b85e51e69221b41aafeaa6e925af4d6,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,0x3132215a1298f645567f2309ccd64b1ef5edde30,0,0,call,0x00,10.1082,None
6288706,1536329958,0xccd7378dbed1d4a5c9e73662c2839f1eff775a8ee173d0aa4238c14d80887627,0x214989c36c5fd378bcbb27f70315049e3d8aa74c,0x3132215a1298f645567f2309ccd64b1ef5edde30,0,0,call,0x,0.545,None
6287835,1536317163,0xd2ffa00690c32a7184092cebe3631e8de5ad7fbffa386a7f264856a2b8e15f14,0x6cd37b3fdd2798dec1a4e16d46aa044ca1a74a48,0x3132215a1298f645567f2309ccd64b1ef5edde30,0,0,call,0x,1.1,None
6300873,1536508735,0xced6ffa1ce200a164cf09b20412f10947837034898f71b28eeb3fd9295da9efd,0x3132215a1298f645567f2309ccd64b1ef5edde30,0x44b7fd8c984d3d66d8eaa6af4a4ba9976f257e49,0,0,call,0x,14.252517000000001,None
6287847,1536317314,0x9819e9d515e04419b68ff347c48a7d1593536f58d815e5aee9775159e7fca1be,0x1b93129f05cc2e840135aab154223c75097b69bf,0x3132215a1298f645567f2309ccd64b1ef5edde30,0,0,call,0x,0.995,None
6300093,1536496797,0xebe5e035fd634bf5962fbdac9e7f5d6f2ea72d9b8bf36a0d865e33372a961941,0x5b040de7d8ef2f24aa46154810743e5f99c98f4c,0x3132215a1298f645567f2309ccd64b1ef5edde30,0,0,call,0x,0.5,None
6288109,1536321261,0x9360edd514cf95a526dff13fbc860b76f215c5576a7bc85f499faeb9e337693a,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x3132215a1298f645567f2309ccd64b1ef5edde30,0,0,call,0x,0.504,None
6288020,1536319993,0x71df8d0e70709598d4bb3da83cc81c33d6945566f5439ebfdefca45873e78b93,0x51836a753e344257b361519e948ffcaf5fb8d521,0x3132215a1298f645567f2309ccd64b1ef5edde30,0,0,call,0x,0.5008,None
