,blockNumber,timestamp,transactionHash,from,to,fromIsContract,toIsContract,callType,callingFunction,value,isError
0,3796792,1496211226,0x1af6190f91e2fde2f5f42eee6db1048039bc5da51bf98af5329692808665ffbc,0x62680a15f8ccb8bdc02f7360c25ad8cfb57b8ccd,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,0,0,call,0x,1.0,None
1,3797234,1496218435,0xf2022766dd7910df3e15562664f6f200bb66f4307470d3c4022ca3da63a94f80,0x62680a15f8ccb8bdc02f7360c25ad8cfb57b8ccd,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,0,0,call,0x,10.0,None
2,3823673,1496657038,0x896bb4d10f0278fc68659c20ea134370691df156e1ca55d49477a745e070545c,0x62680a15f8ccb8bdc02f7360c25ad8cfb57b8ccd,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,0,0,call,0x,1.0,None
3,3823688,1496657216,0xd713ec55e3995ce1cf0fbad59378ea65fde7c3ba82d2fb69c99a6b04becef177,0x62680a15f8ccb8bdc02f7360c25ad8cfb57b8ccd,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,0,0,call,0x,50.0,None
4,4131477,1502181955,0x1bf1034dc4a0a2f0ecb6dddd001e008a61aaf02f9a47b400df4e61f700a5ca1e,0x62680a15f8ccb8bdc02f7360c25ad8cfb57b8ccd,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,0,0,call,0x,1.0,None
5,4132158,1502196259,0x3cc7e6796190cb6d6162cd75df474f284dcff737544387efd7faddad19973c51,0x62680a15f8ccb8bdc02f7360c25ad8cfb57b8ccd,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,0,0,call,0x,1.0,None
6,4132160,1502196294,0x132367998ed9e58a00d370b9c578bbccade46518e57b04e8a449207a2ed5cad8,0x62680a15f8ccb8bdc02f7360c25ad8cfb57b8ccd,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,0,0,call,0x,185.99499146,None
7,4132176,1502196598,0xab8b2082877948bed2b9e4b651ae3a12c53586da75014086f355cf1737e6babb,0x4451c1aaa50c4ac48bc8b4e2d9a420faded24bd1,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,0,0,call,0x,1.0,None
8,4132180,1502196639,0x069bfe17d69dc88b70f1c1b4284a217aca7a0648239745b9b2f05c37e29fb5f4,0x4451c1aaa50c4ac48bc8b4e2d9a420faded24bd1,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,0,0,call,0x,520.9988239930001,None
9,4197978,1503567611,0x1f2e9d86811e7b380238d6ab3f2c8f111e567dc16a2f91345c4024fd1dd9d143,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,0x93375f7bc9256ccbc2643434d46c9d09e4967fa6,0,0,call,0x,5.0,None
10,4199381,1503597002,0xe68a54a2260bc5dca1be07f68a4f5caa1c3a7ccd39091e02d608b5700ab05a77,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,0x259a2cc8fa491f2e851beb183e1214205de8ebca,0,0,call,0x,5.0,None
11,4208888,1503825311,0x4d0d4f106d4a7ecdfd5075b02abc8e3f543e3b642aa02f1c875a6544b51df201,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,0,0,call,0x,5.995,None
12,4226719,1504264664,0x0653feb9f0e64d78e8669983dbf0495ecf3490fb4c80450c30dd26b297dcf1f4,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,0,0,call,0x,4.995,None
13,4233240,1504425087,0x7b16534bd7ce997ef4684a1c1e05ba151ed70e389e56363a12257d99079f1b8b,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,0,0,call,0x,5.595,None
14,4265033,1505197765,0x7a72b33d8c4c389a71f288c05d3c4c0fbe78df46e5fe8e5b23962042ecbbbafe,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,0,0,call,0x,5.995,None
15,4269355,1505302390,0xd86abb767a62919a3b0fc8b43d1c105e13b9ba830515476474a47ad902e4b966,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,0,0,call,0x,6.995,None
16,4273846,1505410910,0x404db0dc6383bdf321a1bc02d685d33ea72d97ec9ef01e97ef84a09fa03bab45,0x62680a15f8ccb8bdc02f7360c25ad8cfb57b8ccd,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,0,0,call,0x,0.009092338,None
17,4273888,1505411860,0x58d6a03ae606ca3e823dba56505967fa6a6f4761ee56da79c4cca2b8345cdf3a,0x4451c1aaa50c4ac48bc8b4e2d9a420faded24bd1,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,0,0,call,0x,0.008095594000000001,None
18,4319324,1506610710,0x2a2ee89b8bbca6169c3893a5c7dbf07092b7f94b597bdde193b8e9f0475713d3,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,0xdc1281d69f500b3cfb37658f2ae6884503d4ddbb,0,0,call,0x,5.0,None
19,4327539,1506860741,0x43371b0a9a33051ee84462c5e42b9f4ce12c9f8ceb286599acc19d5c5e3cfb0e,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,0,0,call,0x,5.995,None
