,blockNumber,timestamp,transactionHash,from,to,fromIsContract,toIsContract,callType,callingFunction,value,isError
0,4163532,1502856735,0xeb586438eb786c183dca31370f18f467775f0ed2706d1017d79c0a4392655d68,0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a,0x69a2e2d237331101288c1c580651cd209f85676c,0,0,call,0x,25.99,None
1,4164357,1502873286,0xc9a643faf338f8901cf118853079ed1bae6101eeb5419713be39f318fec848dc,0xae99b03c5871a8d67aa98e404748059ec69c2f6a,0x69a2e2d237331101288c1c580651cd209f85676c,0,0,call,0x,69.78900300000001,None
2,4164913,1502884656,0x6febd41c27f9dffe3cd6eec156dd806ddcd27b7df599dbbd8e6b56fcb0f6e374,0xae99b03c5871a8d67aa98e404748059ec69c2f6a,0x69a2e2d237331101288c1c580651cd209f85676c,0,0,call,0x,56.82899999999999,None
3,4169959,1502989500,0x413c4bb1929ab4d1a75c860545f5ec669649dabcf1d91177ece6ad4b0f374cc9,0xd94c9ff168dc6aebf9b6cc86deff54f3fb0afc33,0x69a2e2d237331101288c1c580651cd209f85676c,0,0,call,0x,15.394452585620876,None
4,4170961,1503010103,0xe790ebaa8d3f0a092223fbf23e4431da40fb974ad9f66c7c4cefdfd1c43519d3,0x69a2e2d237331101288c1c580651cd209f85676c,0x402f1da8bee4c7310a9fda522998236eb2a2a14d,0,0,call,0x,167.8,None
5,4176751,1503130451,0x062d2df7633350ea73d31fe47c783e0e1e7e6a250c1439df57e84fa58f2eedbf,0xfaa35227a1ed6516eedb0d7b2c6defe3884fcdc9,0x69a2e2d237331101288c1c580651cd209f85676c,0,0,call,0x,10.0,None
6,4176795,1503131444,0x848e926e8f1de8e230920e9fb1b7613e37ac9cd448642a0d80897907d6b00d40,0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a,0x69a2e2d237331101288c1c580651cd209f85676c,0,0,call,0x,5.0,None
7,4239695,1504582513,0xfb4365a97ef514f10c6552c9f7a1bee94507d40a543de52932eeec4adf0cb94f,0x0c74abfc0fa1567d98d86d6ace9bf1c4cd496d0e,0x69a2e2d237331101288c1c580651cd209f85676c,0,0,call,0x,1.0,None
8,4239711,1504582923,0xeb3cb0c8cfca17be1714fe35f22f45a83d3c7c8975e74b7440b6add5a805f40a,0x0c74abfc0fa1567d98d86d6ace9bf1c4cd496d0e,0x69a2e2d237331101288c1c580651cd209f85676c,0,0,call,0x,39.0,None
9,4240068,1504591420,0x41c74e644478d8b96999356e31d2832f7a31e6ebf74a33ed411bfc34e413d064,0xd94c9ff168dc6aebf9b6cc86deff54f3fb0afc33,0x69a2e2d237331101288c1c580651cd209f85676c,0,0,call,0x,153.7,None
10,4240439,1504600848,0xca4a574dfa639717ea6be5884d7926c09265b905cdfd77cac66a8a978cff991f,0xd94c9ff168dc6aebf9b6cc86deff54f3fb0afc33,0x69a2e2d237331101288c1c580651cd209f85676c,0,0,call,0x,1.1148636616010992,None
