,blockNumber,timestamp,transactionHash,from,to,fromIsContract,toIsContract,callType,callingFunction,value,isError
0,3796220,1496202578,0x297ffc9d234667c4d7ab85e35f219573f6ece615b48f442dc34d6f4a2aeb3312,0x96fc4553a00c117c5b0bed950dd625d1c16dc894,0x871dd22c4d8b46c0af251ccd57049aa2e20945b7,0,0,call,0x,4.610289196,None
1,3797147,1496216955,0x30c9c60b9eed875ba1af98ed74d13e5e97aa70af1895203aa327763ba9dfd6de,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,0x871dd22c4d8b46c0af251ccd57049aa2e20945b7,0,0,call,0x,4.9410147,None
2,3801125,1496280014,0xe82fa54e27d0b0f61a3ff04fde2cf62a06e01ce718d0ecb07acd5a166d2c9d82,0x96fc4553a00c117c5b0bed950dd625d1c16dc894,0x871dd22c4d8b46c0af251ccd57049aa2e20945b7,0,0,call,0x,10.1791755800838,None
3,3801169,1496280854,0xcab556bea77399609f4557b290d606a0147649d475c3adbc35054d61694afbac,0x96fc4553a00c117c5b0bed950dd625d1c16dc894,0x871dd22c4d8b46c0af251ccd57049aa2e20945b7,0,0,call,0x,10.336073448583797,None
4,3801873,1496292792,0xe83c2b8ecb226a6faf0df00297f7ba025bc6c1c743434b68f57de30bfa6cec91,0x96fc4553a00c117c5b0bed950dd625d1c16dc894,0x871dd22c4d8b46c0af251ccd57049aa2e20945b7,0,0,call,0x,20.5201119855338,None
5,3803179,1496314712,0xd146fe772f03c7e5debddd8cb3f5b67c1a45e5a383d596a4c78baa2a9a0b2d84,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,0x871dd22c4d8b46c0af251ccd57049aa2e20945b7,0,0,call,0x,20.663102,None
6,3803314,1496316805,0x07b77167a14c10593f91741d0ae760a25e120643bb5a9f17ca7251078ae9d133,0x96fc4553a00c117c5b0bed950dd625d1c16dc894,0x871dd22c4d8b46c0af251ccd57049aa2e20945b7,0,0,call,0x,21.0427822716838,None
7,3807507,1496385884,0x4cac7e03af0ed56e84dca69f8c205bddc4fd8889e377ffc294f37370067de429,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,0x871dd22c4d8b46c0af251ccd57049aa2e20945b7,0,0,call,0x,21.19167814,None
8,3807547,1496386634,0xcb08d30214534a119ce9319cee8fb9fef57f822ab1cc6b14f07e5ef714dd343c,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,0x871dd22c4d8b46c0af251ccd57049aa2e20945b7,0,0,call,0x,21.42591408,None
9,3808299,1496399397,0x5f4d15847415c8dd4e762f65c281cb4a6e996db0bd6e9947305c3ef1b1a6ac19,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,0x871dd22c4d8b46c0af251ccd57049aa2e20945b7,0,0,call,0x,21.4700759,None
10,3811688,1496457109,0x5a4696162b73a66dad207c5dd918776020c8e614b976474eff194c102ab268de,0x96fc4553a00c117c5b0bed950dd625d1c16dc894,0x871dd22c4d8b46c0af251ccd57049aa2e20945b7,0,0,call,0x,54.82475999542001,None
11,3828255,1496732148,0xc127f5b225874919fcd98d7b58852b095c360a8dcfb5c986e84f28f8f3ed526f,0x96fc4553a00c117c5b0bed950dd625d1c16dc894,0x871dd22c4d8b46c0af251ccd57049aa2e20945b7,0,0,call,0x,22.171283543884073,None
