,blockNumber,timestamp,transactionHash,from,to,fromIsContract,toIsContract,callType,callingFunction,value,isError
0,5946006,1531330553,0x60bd9eedaaebf6b69d270135cdcdc546b1ca62b079b8636838d145cf39793501,0x6edb9d6547befc3397801c94bb8c97d2e8087e2f,0x5dec166f1514da655607e225d3cef0d967618fb0,0,0,call,0x,0.44052,None
1,5946253,1531334061,0xe07765c59029610153dbff89239e36898ac65a81eae75aa5ad4581bd5a95f0ad,0x6edb9d6547befc3397801c94bb8c97d2e8087e2f,0x5dec166f1514da655607e225d3cef0d967618fb0,0,0,call,0x,99.995,None
2,5956824,1531486214,0x2c3c151292e29b094c0a91aab096474b320918a9e295777329be2a72277e23e9,0x5dec166f1514da655607e225d3cef0d967618fb0,0xa4500c563b03c02b86fafac123ae86e6ab770b04,0,0,call,0x,3.0,None
3,5956829,1531486262,0x82f9e0a39b1e29b0dec72ae1b0760b255d31df32daa2b2857675a60702737eb4,0x5dec166f1514da655607e225d3cef0d967618fb0,0xa4500c563b03c02b86fafac123ae86e6ab770b04,0,0,call,0x,3.0,None
4,5979135,1531809526,0x3eaae902913692de98ae394c1437c9a2d4b0bf94addfdaad694ff31985402525,0xe3314bbf3334228b257779e28228cfb86fa4261b,0x5dec166f1514da655607e225d3cef0d967618fb0,0,0,call,0x,91.612897,None
5,5979929,1531821409,0x4240dfd83ac234362a02ce7f83690696712089564e73bbb311c5b3592c1a614e,0xe3314bbf3334228b257779e28228cfb86fa4261b,0x5dec166f1514da655607e225d3cef0d967618fb0,0,0,call,0x,59.875,None
6,5980381,1531828249,0xd3ecb720ec49c34798349f8ad4830a2fbb10e59b70a47318ff68e7e767136fba,0xe3314bbf3334228b257779e28228cfb86fa4261b,0x5dec166f1514da655607e225d3cef0d967618fb0,0,0,call,0x,110.8341774,None
7,6058186,1532968121,0x6ee332dbb207ec138433afb790b96a0321dcd80011cfb8625c05eeed109ab1d5,0xf7a8af16acb302351d7ea26ffc380575b741724c,0x5dec166f1514da655607e225d3cef0d967618fb0,0,0,call,0x,718.5550000000003,None
8,6063099,1533040145,0x3375152c7138527bd252d3fee1ae1438f35081738478de33554ce7341c26ab6a,0xf7a8af16acb302351d7ea26ffc380575b741724c,0x5dec166f1514da655607e225d3cef0d967618fb0,0,0,call,0x,243.335344,None
9,6080110,1533289768,0xfdb19c87cda989f469d93216658cd945c2716503fecb911c3ac0736323a5740d,0xbe3447bf85dae8c17743928cb47b82977d8ebdb6,0x5dec166f1514da655607e225d3cef0d967618fb0,0,0,call,0x,5.98,None
