blockNumber,timestamp,transactionHash,from,to,fromIsContract,toIsContract,callType,callingFunction,value,isError
6189604,1534887460,0xa3656b6068627b13fc6c7cc12437bfaf87b14c677aa488ad5e919d7c9ebb5f58,0x3cd48a0cb9c82608e743086b1ffda59741beef3f,0xd4cb03930796d36743c515e37243604d01316edb,0,0,call,0x,0.02,None
6189615,1534887632,0xd1dc9e0bf86aca955ff1fb903c6b6d7760cf3f9b9fa5599a92bb9b885018fa0e,0xd4cb03930796d36743c515e37243604d01316edb,0x3cd48a0cb9c82608e743086b1ffda59741beef3f,0,0,call,0x,0.018779669,None
4783871,1514052090,0x381005e348453baa346a9a2a315dc1d60de6a2fdaab6c7d16861a358fe98c56b,0x3cd48a0cb9c82608e743086b1ffda59741beef3f,0x8eb2e0cebcd191625037a042c9edf67b7f7fd74c,0,0,call,0x,10.6,None
5363539,1522623354,0x3e6d90e39053a863c7617a2f1e566831c364d2d5ee4baa90eb361554c642b654,0x3cd48a0cb9c82608e743086b1ffda59741beef3f,0x8eb2e0cebcd191625037a042c9edf67b7f7fd74c,0,0,call,0x,210.0,None
3695555,1494611149,0x530c60189961e03443e8565a2ddda3d8ed740b9fb3cccc904b071b1f3560a7f0,0x3cd48a0cb9c82608e743086b1ffda59741beef3f,0x7742aeb560006abc683b1e79d92f5ad4757ab35c,0,0,call,0x,222.22222222222226,None
3695566,1494611310,0x17ba95d282c120707e3234374699674bf2116b759bb60fbda2e0237203cc5a66,0x3cd48a0cb9c82608e743086b1ffda59741beef3f,0x7742aeb560006abc683b1e79d92f5ad4757ab35c,0,0,call,0x,1.0,None
3696329,1494623120,0x97b03170157b52db6459acf8ec7d7158b7311cc62c8da3d0b3b2b36b1bd22fc9,0x2e955d6dda0b724994b5fcfef58822e14c77e0fc,0x7742aeb560006abc683b1e79d92f5ad4757ab35c,0,0,call,0x,70.1,None
3696388,1494623990,0x0349c81119012f17c1f1e124b5dfcd84bb66bc14907479ce3833a2447373dc41,0x3cd48a0cb9c82608e743086b1ffda59741beef3f,0x7742aeb560006abc683b1e79d92f5ad4757ab35c,0,0,call,0x,41.01111111111111,None
3696461,1494625031,0xe3a95cbd26ee8a402a8b28492bbc8595f0a68304eeea950992823be3ff3832bd,0x7742aeb560006abc683b1e79d92f5ad4757ab35c,0x3cd48a0cb9c82608e743086b1ffda59741beef3f,0,0,call,0x,0.9983882866666666,None
3749741,1495469060,0xa8b9690dad97c61351d043ffd2ef4deba9ae60e31793ee246bc5eacd0ed66cc7,0x3cd48a0cb9c82608e743086b1ffda59741beef3f,0x7742aeb560006abc683b1e79d92f5ad4757ab35c,0,0,call,0x,1.0,None
