blockNumber,timestamp,transactionHash,from,to,fromIsContract,toIsContract,callType,callingFunction,value,isError
8296624,1565088577,0x4d22d1a713bf1ea2b2333588010c18011ef1c768c97451576237256577b5ea77,0x962f7a7146ca5527fb9bf92491da675f3d2de0d8,0x920e9163514b07efa84dd248a58e6ad09d45211a,0,0,call,0x,4500.0,None
8348748,1565787282,0x3c9862f0383ed7794e79b3ba1a4bf43f7cdf7eb7f66454a728658acf6da2d696,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x8fd00f170fdf3772c5ebdcd90bf257316c69ba45,0,0,call,0x,0.0,None
8348852,1565788889,0x990660790568f0dcbcc44a895be3b77243ee30d53de92852ca9c615caf6ecc0f,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x8fd00f170fdf3772c5ebdcd90bf257316c69ba45,0,0,call,0x,0.1,None
8353575,1565851432,0x34fa1b0029e2617371a54f6751208af017b78a1763135f9f1f1410e5e25d6119,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x8fd00f170fdf3772c5ebdcd90bf257316c69ba45,0,0,call,0x,100.0,None
8353629,1565852208,0x166d137aa28a720b6dc9bc17e5bc857d4394b71ba01a58bef2f1b411b24c9db0,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x8fd00f170fdf3772c5ebdcd90bf257316c69ba45,0,0,call,0x,238.59339630450881,None
8353659,1565852656,0x3c4db065ca62dc7d99f29d0aa8ce9aa34901bf6ab7de40c7deb3d028b24b7fc4,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x8fd00f170fdf3772c5ebdcd90bf257316c69ba45,0,0,call,0x,3607.253408758033,None
8353782,1565854229,0xc9585425319eab67d650b9efa960966216eb8440c3d1312e1ec4f1bc64acdae0,0x8fd00f170fdf3772c5ebdcd90bf257316c69ba45,0x962f7a7146ca5527fb9bf92491da675f3d2de0d8,0,0,call,0x,49.999989039020605,None
8353892,1565855709,0xef6a6470bbac197e4438d88576a24c774e7bfd81a2619c5e0b0c7e7bd3add8bb,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x8fd00f170fdf3772c5ebdcd90bf257316c69ba45,0,0,call,0x,143.18225659552851,None
8354171,1565859235,0x309c7bb150167d2e08c48e5de97ba42cc35834320ecd5a531789df5caf887d1d,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x8fd00f170fdf3772c5ebdcd90bf257316c69ba45,0,0,call,0x,146.68225659552851,None
8355362,1565875583,0x27929f5e9f8a8894a2f71a003ec4d6b7787eb26f62a62bf9edc38e80c3667f37,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x8fd00f170fdf3772c5ebdcd90bf257316c69ba45,0,0,call,0x,641.7654690228469,None
8355506,1565877652,0xaff32909361b8dda9498f03aee873e47075777701c1bf5851cde9cd1478dde3d,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x8fd00f170fdf3772c5ebdcd90bf257316c69ba45,0,0,call,0x,83.23735483781216,None
8355638,1565879422,0x7c6ae857be3214e42de522abd18f39edd9897a074e8494912c0b949903713119,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x8fd00f170fdf3772c5ebdcd90bf257316c69ba45,0,0,call,0x,57.451406800099704,None
8355759,1565881202,0xd7690a06cf2c2c4db8be2cb8d6929093d170620a183715e10048ba06d6e89261,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x8fd00f170fdf3772c5ebdcd90bf257316c69ba45,0,0,call,0x,77.45799536111487,None
8355897,1565883009,0xd28d4a677cc80456c98a9d87f55a44159b07da4f74ee05c24fafc78b225a5495,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x8fd00f170fdf3772c5ebdcd90bf257316c69ba45,0,0,call,0x,68.6175843955203,None
8356027,1565884785,0xd2383c72b1bc48b74d4524ec96a92818bdc43f4fb5d19150e2b8f09cf11ab02b,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x8fd00f170fdf3772c5ebdcd90bf257316c69ba45,0,0,call,0x,103.24636463681196,None
