blockNumber,timestamp,transactionHash,from,to,fromIsContract,toIsContract,callType,callingFunction,value,isError
4919287,1516125680,0x1ec31579fc8fbe9d77275f2449f9e1275fdffc8fa6b670417f3c105c58a10e96,0x0ca15617591b998ac1ffe382431571395f5e2dcf,0x0ff45b925f88ac6ea0320e3e066aad7383113306,0,0,call,0x,0.98660114,None
4919201,1516124477,0x919d58bc1f65b079299aa0258ec2ad6c9e982f0286aa0bdb0724eacd143bbc3e,0x14402549ebb3c584e3bb7d47b65dbec7eb97abd8,0x0ff45b925f88ac6ea0320e3e066aad7383113306,0,0,call,0x,4.998908,None
4919287,1516125680,0x2cf05bd9e7590d257220755e0b947ba7948826637b21527b439ac8b5ee9bdbf9,0xae02d5c7ac46b9aff499669fd4204128deed2c3b,0x0ff45b925f88ac6ea0320e3e066aad7383113306,0,0,call,0x,2.34554641,None
4917427,1516096067,0xad980abb469f51d36215a646c45241852a8d46a810afe43760b5de2ff80bc6fd,0x715a5d750b89dea543140ba424e7ce2d29f73ae3,0x0ff45b925f88ac6ea0320e3e066aad7383113306,0,0,call,0x,3.93212121,None
4919199,1516124470,0xb2a9955b2798925799aaa340aa0a73ca4870f1d673c124f09a1f6cab6bca2fa6,0x545a28ee2916253b3d2dccd0eb2ed867b354b919,0x0ff45b925f88ac6ea0320e3e066aad7383113306,0,0,call,0x,12.998908,None
4917274,1516093581,0x85ea32fbbc84e4e97698b7369540b100fbf5c79a0d4074464739c5a77a515d68,0xdb17906c855a00cd97e6168ea056b722512c81b6,0x0ff45b925f88ac6ea0320e3e066aad7383113306,0,0,call,0x,6.1995122,None
4917105,1516091143,0x081bc93a97b2f496c1c6c570fbb94eba1fca2546c8d68018ec34442d8040277e,0xf665bd6d6d53c26deef92d608ea96e71616c7227,0x0f426d1a564ccbfd0d2ddeca4c52e581182b6afb,0,0,call,0x,1.0939290000000002,None
4919307,1516126001,0x5038a8a0f0e287f96c3af028d2fa77ca1cb20370bcc503107207019be4af1451,0xf665bd6d6d53c26deef92d608ea96e71616c7227,0x0ff45b925f88ac6ea0320e3e066aad7383113306,0,0,call,0x,1.128908,None
4919287,1516125680,0xdf2dc9d82471f694d6df5f50f9b24a18d34f7a6777f584d0eeb2a21845900e54,0xc41a1c5a19f00f4d975d88d768423463583cf261,0x0ff45b925f88ac6ea0320e3e066aad7383113306,0,0,call,0x,0.19894717,None
4919246,1516125070,0xc905a514eca72fcc2c0c19154d5381d89c82064ae7247540566dcab531643074,0xaf1df8031895df3273df9310b0bfa31442779b01,0x1832453d8275f4394914b0ebaefd6c9176e19cef,0,0,call,0x,14.70473085,None
4919246,1516125070,0x7d5b69dd0e0ad34a463024839e19e4c6c4089318052c14cc53c52f4ee971b395,0xaf1df8031895df3273df9310b0bfa31442779b01,0x0ff45b925f88ac6ea0320e3e066aad7383113306,0,0,call,0x,60.641584351999995,None
4916997,1516089380,0x3e66d71c283a74ede112b938ac5e8c8b43ce38e980c8ef92770bfa9ff41ba1b1,0xe0885afac1cdbbb11c4d7aa2485473744694c994,0x0ff45b925f88ac6ea0320e3e066aad7383113306,0,0,call,0x,18.988929000000002,None
