blockNumber,timestamp,transactionHash,from,to,fromIsContract,toIsContract,callType,callingFunction,value,isError
7853166,1559115105,0x9401e0d4258b6c0b435b018239d0f9d5c4ca480fb6d2c0f54d18aada69f2d81a,0x619b7adf763db50d00ed5f26bbf9242ad5478cb8,0x4dd32cc4508372710b38b18edff52431368e36e4,0,0,call,0x,187.0,None
7881659,1559499492,0x93dc47b42e05c5917123e4061e35bf38edda7ac2a007a68fc7d289bda5a20b19,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x619b7adf763db50d00ed5f26bbf9242ad5478cb8,0,0,call,0x,23.3657,None
8103354,1562491516,0xbe5dd79655dd78989790d958bc440b9b7835cabb11afbcbbca0411b09eff1890,0x619b7adf763db50d00ed5f26bbf9242ad5478cb8,0x6b4854c19d732fa3e1705a07e44d8f10f3780c90,0,0,call,0x,100.0,None
8103363,1562491628,0x41411ad0097f944c7bcaa0321ab0934ce821ba1ed1045d1a5e7cd0570598b432,0x619b7adf763db50d00ed5f26bbf9242ad5478cb8,0x9dc908c87d68ca4087284ec8950f9c638161cd4d,0,0,call,0x,100.0,None
8162255,1563284813,0x4c304fc185a2292e317f27a24a77b964b958f994c25f79e43356400b8f9aad12,0x619b7adf763db50d00ed5f26bbf9242ad5478cb8,0xd6a78af07bd1d26177178984ce575b48accff525,0,0,call,0x,108.4,None
8406748,1566566373,0xde792eecb9ac8bb2b2a6e55cd27c14576de7907f0707309e6007b356ef78b8a9,0x619b7adf763db50d00ed5f26bbf9242ad5478cb8,0x9dc908c87d68ca4087284ec8950f9c638161cd4d,0,0,call,0x,100.21,None
8740732,1571072972,0x89b0c02882fb996bd5c3b8557340dbdd7583bd4cc27bc866c7b366c579c516f0,0xd6a78af07bd1d26177178984ce575b48accff525,0x619b7adf763db50d00ed5f26bbf9242ad5478cb8,0,0,call,0x,350.0,None
8752448,1571232416,0xfd93605ed71e49b81b4c3d92a2d130688ca41c110e8b1b34e19826fbfd10d906,0x619b7adf763db50d00ed5f26bbf9242ad5478cb8,0xd6a78af07bd1d26177178984ce575b48accff525,0,0,call,0x,50.0,None
8814006,1572074212,0x726fd37a0adf9a69fde2a1f4f2158e8f142e7bbb4a33c4b61dea752b45644f40,0xd6a78af07bd1d26177178984ce575b48accff525,0x619b7adf763db50d00ed5f26bbf9242ad5478cb8,0,0,call,0x,54.42,None
8883425,1573037453,0xa8935f3fbcb7044cfd6f042f5be48d404a372a8aa0d535a9536be07d762c7d89,0x619b7adf763db50d00ed5f26bbf9242ad5478cb8,0x704f59ccb0b9399b600b462f974aa5cff76ca3ed,0,0,call,0x,50.0,None
