blockNumber,timestamp,transactionHash,from,to,fromIsContract,toIsContract,callType,callingFunction,value,isError
5220765,1520545683,0x5a6a8b61afcd1477636c6d2decdf8fc18c70988fbab9fe860668b80c14a636b3,0x8124a0f0a3f4bdad2401ca14f9652a688b7a5514,0x55c4dfc965b911afee18a7d2d94a245b867395b6,0,0,call,0x,0.45,None
5212591,1520426103,0x26c3e2ee19984864a67a06caca12fc404e7c8751524db1a2eaebd24e01276eb4,0xf13f34c29c615df95430d0d9e1c4f0b1408eaae6,0x55c4dfc965b911afee18a7d2d94a245b867395b6,0,0,call,0x,1.5,None
5223358,1520584262,0x029eebfe3f4bef5c3f2b9531fc58f2a0f9da1736801eb5a126da258d18dc0b84,0x55c4dfc965b911afee18a7d2d94a245b867395b6,0x4dca921da0ff6d7becc27159d1f81d228ac96231,0,0,call,0x,5.4878,None
5250517,1520982542,0x114e37880684860aa2f8518209e09e8908db62055d51859fc035f5fa4205deaa,0x55c4dfc965b911afee18a7d2d94a245b867395b6,0xd04e3c599d6a2995869eb91bb7d3c06ffe859fb6,0,0,call,0x,2.0,None
5308229,1521823597,0x3f9a4cf1419e025cdc425d12e4fbda0b4833f22344c4807adf8fda8cd5bcffc7,0xd04e3c599d6a2995869eb91bb7d3c06ffe859fb6,0xb9fa079be8513fbfe12a68c43f7b4621ff4fc007,0,0,call,0x,1.99,None
5215267,1520464903,0x2982e7cfa7889f5653a60aa6938ca10f0016a6454f76362166fbfa598d20091e,0x5cde7aaa3c2d815fc6e67bc0c109fc5d8525deb6,0x55c4dfc965b911afee18a7d2d94a245b867395b6,0,0,call,0x,0.10960668,None
4934120,1516355826,0xc3a1e8b546f67b48e5bc30ab20e836a7e051ecdd93ae32e5063c919e24ea5bd7,0x390de26d772d2e2005c6d1d24afc902bae37a4bb,0xc217abc3bb6570b84110db8273ee48d0411ec6fb,0,0,call,0x,1.05687656,None
5221325,1520554251,0xe76242598dda1a9f52754190a0fcc696e312a142603db884747c5bac2e09097b,0xc217abc3bb6570b84110db8273ee48d0411ec6fb,0x55c4dfc965b911afee18a7d2d94a245b867395b6,0,0,call,0x,1.0,None
5167200,1519760589,0xbdd91db55ce25f4381fb77724010cffa16c4afdc0b6018aa62719f9fc72577aa,0xb9fa079be8513fbfe12a68c43f7b4621ff4fc007,0xc810169a85027e97394f320d0d047687affeb1d1,0,0,call,0x,0.20949800179895026,None
5176304,1519894193,0xa72c8ec10a32135fbd897e47e7627a2f9fce17e4f63eb9177f7c3bfffd1a6c28,0xb9fa079be8513fbfe12a68c43f7b4621ff4fc007,0xc810169a85027e97394f320d0d047687affeb1d1,0,0,call,0x,0.10025466990861844,None
